srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
2879356,AA,8,700064,233,233,228,A,ADLD,700063,2017-07-26,2017-07-21,2018-02-17,4506,2018-02-19,14
2822683,AE,8,700064,233,233,131,A,ADLD,700015,2017-01-07,2016-12-12,2018-01-31,4503,2018-02-28,13
2900043,AJ,17,800001,233,233,228,B,ADLD,842001,2017-08-12,2017-02-03,2018-02-23,4370,2018-03-01,20
2996050,C,12,302006,233,233,131,C,ADLD,344001,2018-03-06,2018-02-27,2018-03-19,4453,2018-03-24,18
3026394,C,9,411016,233,233,131,A,ADLD,411004,2017-11-21,2017-11-20,2018-03-27,4548,2018-03-31,19
2852414,AI,2,110018,233,233,131,A,ADLD,110085,2017-11-09,2017-11-08,2018-02-08,4388,2018-02-20,14
2969908,AI,2,110018,233,233,131,A,ADLD,110085,2018-02-08,2018-02-08,2018-03-11,4388,2018-03-19,11
3012256,C,2,110018,233,233,228,A,ADLD,122001,2018-01-11,2017-06-10,2018-03-23,4550,2018-03-26,10
2981274,C,7,500004,233,233,228,A,ADLD,500072,2018-02-04,2018-02-03,2018-03-14,4477,2018-03-21,16
2962096,AA,24,110092,233,233,131,C,ADLD,431401,2018-02-14,2017-11-15,2018-03-10,4150,2018-03-22,18
3029534,AN,8,700064,233,233,131,A,ADLD,711106,2017-08-31,2017-08-24,2018-03-28,4508,2018-03-31,6
2982050,AN,21,110015,233,233,131,A,ADLD,122001,2017-10-13,2017-10-12,2018-03-15,4580,2018-04-06,10
2823318,AN,6,160059,233,233,131,B,ADLD,160030,2017-10-25,2017-10-23,2018-01-31,4673,2018-02-03,7
2842936,AJ,7,500004,233,233,228,B,ADLD,522503,2017-09-05,2017-04-20,2018-02-06,4474,2018-02-13,12
2858121,AN,22,400104,233,233,131,B,ADLD,431136,2017-05-15,2017-05-13,2018-02-10,4581,2018-02-14,12
2842546,AN,22,400104,233,233,131,C,ADLD,492011,2017-12-22,2017-12-16,2018-02-05,4581,2018-02-09,18
2855220,AJ,2,110018,233,233,228,A,ADLD,110029,2017-10-26,2017-10-21,2018-02-09,4388,2018-02-20,8
2868204,C,1,400059,233,233,131,A,ADLD,400705,2017-03-30,2017-03-24,2018-02-14,4545,2018-02-16,12
2885377,AN,7,500004,233,233,131,A,ADLD,500001,2017-04-17,2017-04-12,2018-02-19,4403,2018-02-21,8
2843570,AN,21,110015,233,233,131,B,ADLD,135133,2018-01-20,2017-05-05,2018-02-06,4580,2018-02-18,15
2876697,AN,8,700064,233,233,131,B,ADLD,781022,2017-12-21,2017-12-11,2018-02-16,4508,2018-02-20,13
2884212,AE,6,160059,233,233,131,C,ADLD,146001,2016-06-10,2017-05-16,2018-02-19,4436,2018-02-22,11
2838629,AJ,10,226010,233,233,228,B,ADLD,284003,2017-05-06,2016-10-27,2018-02-04,4444,2018-02-14,20
2885354,AN,22,400104,233,233,131,A,ADLD,400013,2016-08-20,2016-08-01,2018-02-19,4581,2018-02-24,13
2901621,AN,21,110015,233,233,131,A,ADLD,302002,2017-12-11,2017-12-09,2018-02-23,4580,2018-03-03,7
2912516,AN,21,110015,233,233,131,A,ADLD,122102,2017-04-29,2017-04-19,2018-02-27,4580,2018-03-01,11
2906873,AJ,17,800001,233,233,131,C,ADLD,826001,2017-05-15,2017-05-12,2018-02-25,4370,2018-02-27,14
2923715,AN,21,110015,233,233,228,A,ADLD,110029,2018-01-22,2016-08-29,2018-02-28,4580,2018-03-01,14
2904991,C,2,110018,233,233,131,A,ADLD,110034,2017-10-22,2017-10-22,2018-02-24,4550,2018-03-07,9
2930368,AJ,9,411016,201,233,131,D,ADLD,412405,2017-12-01,2017-09-01,2018-03-02,4021,2018-03-05,14
2928464,C,2,110018,308,233,131,A,ADLD,122015,2017-04-18,2017-04-12,2018-03-01,4091,2018-03-06,14
2888720,AM,1,400059,233,233,131,A,ADLD,382415,2017-10-04,2017-10-03,2018-02-20,4018,2018-03-09,11
2939203,AN,17,800001,233,233,131,A,ADLD,800023,2017-03-12,2017-03-08,2018-03-04,4538,2018-03-11,10
2962009,AJ,7,500004,233,233,228,A,ADLD,500032,2017-06-14,2017-01-23,2018-03-10,4474,2018-03-15,6
2949901,AN,7,500004,233,233,131,A,ADLD,500040,2017-06-01,2017-05-23,2018-03-07,4403,2018-03-13,10
2900469,AN,22,400104,233,233,131,B,ADLD,395006,2017-04-11,2017-04-09,2018-02-23,4581,2018-02-26,28
2940907,AJ,2,110018,233,233,131,A,ADLD,110060,2018-01-20,2018-01-12,2018-03-05,4388,2018-03-08,18
2979558,C,1,400059,233,233,131,A,ADLD,400097,2017-11-19,2017-11-19,2018-03-14,4545,2018-03-18,9
2971038,AN,21,110015,233,233,228,A,ADLD,110034,2018-02-17,2017-12-08,2018-03-12,4580,2018-03-15,13
2912902,J,2,110018,233,233,228,A,ADLD,110073,2017-08-30,2017-08-30,2018-02-27,4154,2018-03-18,12
2996350,AN,21,110015,233,233,131,A,ADLD,122016,2017-04-10,2017-04-07,2018-03-19,4580,2018-03-21,12
3007693,AA,24,110092,233,233,228,A,ADLD,110029,2018-01-03,2016-09-08,2018-03-22,4150,2018-03-25,12
2987019,Y,26,560066,308,233,131,A,ADLD,560059,2018-02-19,2018-02-01,2018-03-16,5001,2018-03-21,12
3006877,AJ,7,500004,233,233,228,A,ADLD,500036,2018-03-03,2017-10-27,2018-03-22,4474,2018-04-01,5
3022613,AJ,23,400001,233,233,131,A,ADLD,421302,2017-09-13,2017-09-13,2018-03-26,4398,2018-03-29,8
2984386,AJ,27,110034,308,233,131,A,ADLD,110033,2017-07-18,2017-07-17,2018-03-15,4388,2018-03-26,12
3019136,AN,22,400104,233,233,131,A,ADLD,380024,2017-06-13,2017-06-12,2018-03-26,4581,2018-04-02,7
3019136,AN,22,400104,0,233,131,A,ADLD,380024,2017-06-13,2017-06-12,2018-03-26,4581,2018-04-02,7
3006623,C,8,700064,201,233,131,D,ADLD,743368,2017-09-05,2017-09-05,2018-03-22,4511,2018-03-24,16
3004629,H,1,400059,233,233,228,A,ADLD,641028,2017-12-16,2017-12-07,2018-03-21,4011,2018-03-22,22
3035868,AJ,23,400001,308,233,228,A,ADLD,401107,2018-02-20,2018-02-20,2018-03-29,4398,2018-04-04,7
3043374,AN,21,110015,233,233,131,A,ADLD,110041,2017-09-04,2017-07-20,2018-03-31,4580,2018-04-07,5
3041812,AJ,6,160059,233,233,228,B,ADLD,151505,2018-01-30,2018-01-28,2018-03-31,4437,2018-04-03,9
3012187,AM,8,700064,233,233,228,B,ADLD,741101,2018-03-03,2018-03-02,2018-03-23,4502,2018-03-25,25
2946966,AJ,10,226010,233,233,228,B,ADLD,251001,2018-02-12,2018-02-03,2018-03-06,4444,2018-03-21,24
2987410,C,7,500004,233,233,131,A,ADLD,500020,2017-11-27,2017-11-27,2018-03-16,4477,2018-04-06,11
3066175,AN,22,400104,233,233,131,A,ADLD,400072,2017-12-01,2017-11-28,2018-04-08,4581,2018-04-12,11
3043821,AN,17,800001,233,233,131,A,ADLD,800006,2017-04-20,2017-04-18,2018-03-31,4410,2018-04-19,9
3101035,AI,11,641012,233,233,131,A,ADLD,641039,2017-11-11,2017-11-10,2018-04-20,4496,2018-04-23,5
2859536,AJ,3,560011,233,245,131,A,ADLD,560025,2017-09-19,2016-06-10,2018-02-10,4460,2018-02-19,7
2884078,S,2,110018,233,245,131,A,ADLD,110078,2017-02-23,2016-10-02,2018-02-19,4150,2018-02-23,10
3005666,AN,21,110015,233,245,131,A,ADLD,110096,2017-11-22,2017-11-21,2018-03-22,4580,2018-03-24,7
3036979,AN,21,110015,308,245,131,A,ADLD,110059,2016-07-29,2016-07-23,2018-03-29,4580,2018-04-03,7
3039462,C,2,110018,233,245,228,A,ADLD,110034,2017-05-02,2016-02-27,2018-03-30,4091,2018-04-07,10
2854756,C,11,641012,201,201,131,0,ADLD,680005,2017-03-10,2017-03-07,2018-02-09,4492,2018-02-12,18
2835170,AJ,2,110018,233,233,131,A,ADLD,110063,2017-09-10,2017-04-26,2018-02-03,4388,2018-02-06,10
2833383,AN,8,700064,233,233,131,C,ADLD,751006,2017-04-27,2017-04-22,2018-02-03,4508,2018-02-14,19
2957595,AN,21,110015,233,233,131,C,ADLD,122050,2017-11-29,2017-09-23,2018-03-08,4580,2018-03-19,7
2949252,AJ,17,800001,201,233,131,A,ADLD,110067,2017-05-18,2017-04-19,2018-03-07,4388,2018-03-18,25
2949252,AL,17,800001,201,233,131,A,ADLD,110067,2017-05-18,2017-05-09,2018-03-07,4388,2018-03-18,25
3029931,AN,21,110015,233,233,131,A,ADLD,201012,2017-04-01,2017-03-30,2018-03-28,4580,2018-03-31,11
3044870,AN,22,400104,233,233,131,A,ADLD,400034,2017-07-03,2017-06-27,2018-04-01,4581,2018-04-06,12
3069042,AN,7,500004,233,233,131,B,ADLD,534101,2017-05-19,2017-05-17,2018-04-09,4403,2018-04-18,11
2833277,AJ,8,700064,233,233,228,A,ADLD,700027,2017-05-11,2017-02-24,2018-02-02,4499,2018-02-05,9
2822615,AN,21,110015,233,233,131,B,ADLD,147001,2018-01-16,2018-01-04,2018-01-31,4580,2018-02-17,9
2900825,AN,21,110015,233,233,131,B,ADLD,140406,2017-04-25,2017-04-11,2018-02-23,4580,2018-02-28,10
2880478,C,8,700064,233,233,228,A,ADLD,700034,2018-02-15,2018-02-14,2018-02-17,4500,2018-03-08,12
2846826,AN,17,800001,233,233,131,A,ADLD,800013,2016-05-25,2016-05-20,2018-02-06,4538,2018-02-08,11
2859533,AF,2,110018,233,233,131,A,ADLD,110043,2017-02-10,2017-02-08,2018-02-10,4147,2018-02-13,10
2905297,AN,21,110015,233,233,131,A,ADLD,121001,2017-03-30,2017-02-16,2018-02-24,4580,2018-03-04,23
2990093,AJ,2,110018,233,233,228,B,ADLD,250003,2018-02-28,2018-02-03,2018-03-17,4388,2018-03-20,11
3032458,C,2,110018,233,233,228,A,ADLD,121001,2017-07-11,2017-07-08,2018-03-28,4550,2018-03-31,9
3072436,AJ,7,500004,233,233,228,B,ADLD,524001,2017-12-31,2017-12-28,2018-04-10,4474,2018-04-12,8
2865047,AD,7,500004,233,233,228,A,ADLD,500089,2018-01-27,2017-09-18,2018-02-12,4478,2018-02-18,23
3049465,AN,7,500004,233,233,131,A,ADLD,500089,2017-05-21,2017-05-19,2018-04-03,4403,2018-04-09,4
3003882,AB,1,400059,233,233,131,B,ADLD,422001,2017-09-11,2017-09-11,2018-03-21,5132,2018-04-08,18
3060959,AN,26,560066,233,245,131,B,ADLD,570027,2017-09-12,2017-09-09,2018-04-06,5001,2018-04-13,8
2838287,AN,22,400104,233,233,131,A,ADLD,400065,2017-05-11,2017-02-15,2018-02-04,4581,2018-02-06,10
2840635,C,11,641012,233,233,131,B,ADLD,641602,2017-11-12,2017-11-11,2018-02-05,4492,2018-02-12,14
2931180,F,1,400059,233,233,131,B,ADLD,282004,2017-06-14,2017-06-08,2018-03-03,4011,2018-03-06,12
2943786,D,1,400059,233,233,131,A,ADLD,110075,2017-03-17,2017-03-06,2018-03-06,4390,2018-03-17,30
3081040,AN,22,400104,233,233,131,A,ADLD,400060,2017-05-16,2018-04-25,2018-04-13,4581,2018-04-20,6
2855323,AN,7,500004,233,233,131,A,ADLD,500061,2017-04-18,2017-04-12,2018-02-09,4403,2018-02-13,5
2852317,AI,6,160059,233,233,131,C,ADLD,143001,2017-11-08,2017-11-06,2018-02-08,4437,2018-02-15,14
2883844,AN,21,110015,233,233,131,B,ADLD,135001,2017-10-12,2017-10-10,2018-02-18,4580,2018-02-21,19
2934785,AN,8,700064,233,233,131,C,ADLD,786125,2017-08-26,2017-08-23,2018-03-03,4508,2018-03-08,18
3034217,AN,21,110015,233,233,131,C,ADLD,143001,2018-01-01,2017-12-30,2018-03-29,4580,2018-03-31,11
2939871,AI,27,110034,233,233,131,A,ADLD,226001,2017-10-03,2017-10-02,2018-03-05,4388,2018-03-30,18
3017277,AN,21,110015,233,233,131,B,ADLD,123023,2017-09-16,2017-09-13,2018-03-25,4580,2018-04-11,9
3009778,AJ,25,560037,233,245,131,A,ADLD,560029,2017-07-07,2017-06-29,2018-03-23,4460,2018-04-04,7
2975995,AN,22,400104,201,201,131,0,ADLD,497442,2017-02-17,2017-01-30,2018-03-13,4581,2018-03-19,19
2846883,U,8,700064,233,233,131,A,ADLD,700015,2017-08-16,2017-08-16,2018-02-06,4505,2018-02-09,10
2949850,AJ,12,302006,233,233,228,B,ADLD,313001,2017-10-19,2016-11-04,2018-03-07,4407,2018-03-12,12
2949714,AN,21,110015,233,233,131,A,ADLD,302020,2017-05-29,2017-05-25,2018-03-07,4580,2018-03-12,19
2999614,AN,26,560066,233,233,131,A,ADLD,600118,2017-08-22,2017-08-19,2018-03-20,5001,2018-04-04,13
2866133,AN,3,560011,233,245,131,A,ADLD,560037,2017-05-31,2017-05-31,2018-02-13,4467,2018-02-23,11
2822868,AN,3,560011,233,233,131,C,ADLD,591126,2017-02-01,2016-11-30,2018-01-31,4467,2018-02-05,14
2848754,AJ,6,160059,233,233,228,B,ADLD,152118,2017-12-07,2017-05-18,2018-02-07,4437,2018-02-09,10
2863400,AN,7,500004,233,233,228,A,ADLD,500072,2018-01-11,2017-07-12,2018-02-12,4403,2018-02-14,5
2930944,Y,2,110018,233,233,131,A,ADLD,110095,2017-07-03,2017-07-02,2018-03-02,4147,2018-03-07,9
2940904,AA,24,110092,233,233,131,A,ADLD,110085,2018-02-02,2018-01-21,2018-03-05,4150,2018-03-07,12
2866821,AI,23,400001,233,233,131,B,ADLD,452001,2017-12-29,2017-12-29,2018-02-13,4398,2018-03-07,12
2973097,AN,7,500004,233,233,228,A,ADLD,502032,2017-08-30,2017-05-16,2018-03-12,4403,2018-03-15,11
2983319,AN,21,110015,233,233,131,A,ADLD,122001,2017-04-12,2017-04-07,2018-03-15,4580,2018-03-19,9
2949280,J,2,110018,233,233,131,A,ADLD,122001,2018-02-15,2018-02-08,2018-03-07,4154,2018-03-14,20
3026812,AJ,27,110034,233,233,228,A,ADLD,110085,2018-02-11,2018-02-11,2018-03-27,4388,2018-04-09,9
3079050,AN,21,110015,233,233,131,B,ADLD,208016,2017-06-05,2017-06-03,2018-04-12,4580,2018-04-17,9
2830203,C,3,560011,233,233,131,A,ADLD,560045,2018-01-09,2018-01-08,2018-02-01,4461,2018-02-05,11
2845504,AN,21,110015,233,233,131,A,ADLD,110035,2017-08-23,2017-05-31,2018-02-06,4580,2018-02-09,10
2852148,C,6,160059,201,233,131,D,ADLD,145026,2017-12-14,2017-12-13,2018-02-08,4549,2018-02-12,12
2862987,C,8,700064,233,233,131,A,ADLD,700059,2018-01-14,2017-12-20,2018-02-12,4500,2018-02-15,8
2848537,T,2,110018,233,233,131,A,ADLD,110054,2016-10-18,2016-10-03,2018-02-07,4011,2018-02-10,13
2865111,AN,6,160059,233,233,228,B,ADLD,160047,2017-12-14,2017-09-27,2018-02-12,4673,2018-02-19,5
2820960,AI,8,700064,233,233,131,B,ADLD,734005,2017-12-11,2017-12-11,2018-01-30,4499,2018-02-09,17
2860857,AN,17,800001,201,233,131,D,ADLD,843112,2017-09-15,2017-09-13,2018-02-11,4410,2018-02-14,19
2862876,AD,8,700064,233,233,131,A,ADLD,700019,2018-01-27,2017-04-20,2018-02-12,4510,2018-02-15,12
2855838,C,3,560011,233,233,131,A,ADLD,560061,2017-12-05,2017-12-05,2018-02-09,4461,2018-02-12,16
2887784,AJ,2,110018,233,233,131,A,ADLD,201305,2017-11-26,2017-11-25,2018-02-19,4388,2018-02-21,12
2884475,AN,22,400104,233,233,131,A,ADLD,380009,2017-03-03,2017-03-02,2018-02-19,4581,2018-02-22,9
2889054,R,1,400059,233,233,131,A,ADLD,700054,2018-01-25,2016-08-12,2018-02-20,4011,2018-02-22,11
2869451,C,2,110018,233,233,131,B,ADLD,248001,2017-11-18,2017-11-14,2018-02-14,4094,2018-02-19,16
2876455,S,5,380009,233,233,131,A,ADLD,380015,2017-06-07,2017-06-07,2018-02-16,4012,2018-02-16,18
2891569,AJ,2,110018,233,233,228,A,ADLD,110034,2017-05-11,2016-09-11,2018-02-20,4388,2018-02-24,11
2872858,AA,8,700064,233,233,131,B,ADLD,700150,2018-01-23,2017-09-22,2018-02-15,4506,2018-02-19,16
2884164,G,1,400059,233,233,228,C,ADLD,834002,2017-08-24,2017-07-15,2018-02-19,4011,2018-02-20,20
2877236,V,1,400059,233,233,131,A,ADLD,400080,2017-04-09,2017-04-09,2018-02-16,4013,2018-02-20,20
2941845,AJ,3,560011,233,233,131,A,ADLD,560004,2017-04-08,2017-04-08,2018-03-05,4460,2018-03-07,6
2830228,G,8,700064,201,233,131,D,ADLD,741250,2017-11-14,2017-11-14,2018-02-01,4504,2018-02-12,29
2863582,AA,1,400059,233,233,131,A,ADLD,400097,2017-12-09,2017-03-17,2018-02-12,4012,2018-02-27,14
2931801,AJ,1,400059,233,233,131,A,ADLD,400069,2017-09-22,2017-09-22,2018-03-03,4398,2018-03-05,9
2939097,AN,22,400104,233,233,131,A,ADLD,382330,2017-05-04,2017-05-03,2018-03-04,4581,2018-03-07,10
2939877,AA,24,110092,233,233,131,B,ADLD,243005,2017-10-11,2017-09-04,2018-03-05,4150,2018-03-10,9
2940649,AN,17,800001,233,233,131,C,ADLD,814112,2017-11-09,2017-11-07,2018-03-05,4538,2018-03-08,12
2919431,C,3,560011,233,233,131,A,ADLD,560099,2017-07-11,2016-10-02,2018-02-27,4461,2018-03-02,19
2937750,AA,24,110092,233,233,131,C,ADLD,152001,2017-03-22,2017-03-17,2018-03-03,4150,2018-03-07,12
2904355,AJ,2,110018,233,233,228,A,ADLD,110029,2017-12-21,2017-07-07,2018-02-24,4388,2018-03-06,17
2980644,AN,21,110015,233,233,228,A,ADLD,201304,2018-02-21,2017-07-16,2018-03-14,4580,2018-03-17,9
2972198,AN,26,560066,233,233,131,A,ADLD,560069,2017-09-03,2017-09-02,2018-03-12,5001,2018-03-20,9
2991105,AN,26,560066,233,233,131,B,ADLD,576104,2017-02-18,2017-02-16,2018-03-17,5001,2018-03-20,10
2945439,S,24,110092,233,233,131,B,ADLD,248003,2018-02-17,2018-02-03,2018-03-06,4150,2018-03-14,19
2972143,AN,8,700064,233,233,131,C,ADLD,751002,2017-09-30,2017-09-24,2018-03-12,4508,2018-03-14,17
3002819,AN,21,110015,233,233,131,C,ADLD,144205,2017-08-15,2018-03-29,2018-03-21,4580,2018-03-23,8
2924830,C,9,411016,233,233,131,A,ADLD,411045,2017-11-06,2017-11-05,2018-02-28,4548,2018-03-17,16
3002803,AN,21,110015,233,233,131,A,ADLD,110009,2017-06-12,2017-06-10,2018-03-21,4580,2018-03-24,9
2993564,S,11,641012,201,233,131,D,ADLD,641301,2017-04-20,2017-04-10,2018-03-18,4498,2018-03-23,12
3003479,AJ,8,700064,233,233,131,A,ADLD,700105,2017-04-25,2017-04-17,2018-03-21,4508,2018-03-24,12
2983509,AE,2,110018,201,233,131,0,ADLD,250101,2017-04-01,2017-04-01,2018-03-15,4093,2018-03-20,18
3027732,C,2,110018,233,233,131,A,ADLD,122017,2017-12-17,2017-12-16,2018-03-27,4550,2018-03-31,10
3034419,AI,23,400001,233,233,131,C,ADLD,388510,2017-10-21,2017-10-20,2018-03-29,4398,2018-03-31,12
3028655,AJ,23,400001,308,233,228,A,ADLD,400007,2017-08-24,2016-05-25,2018-03-28,4398,2018-04-02,9
3035363,AN,22,400104,233,233,131,B,ADLD,444601,2017-09-02,2017-08-30,2018-03-29,4581,2018-04-02,11
3013382,AN,21,110015,233,233,131,A,ADLD,122102,2017-05-10,2017-04-01,2018-03-24,4580,2018-04-05,7
3048215,AN,17,800001,233,233,131,C,ADLD,812001,2018-03-07,2016-09-16,2018-04-02,4410,2018-04-04,10
2976443,AM,3,560011,233,233,131,A,ADLD,600092,2017-11-15,2017-11-14,2018-03-13,4462,2018-03-15,29
3053217,AN,21,110015,233,233,131,A,ADLD,110018,2017-11-11,2017-11-09,2018-04-04,4580,2018-04-07,6
2999769,V,2,110018,201,233,228,0,ADLD,201102,2018-02-23,2017-12-12,2018-03-20,4156,2018-03-27,20
2980284,AN,22,400104,233,233,228,A,ADLD,401107,2017-08-13,2017-03-31,2018-03-14,4581,2018-03-31,14
2979395,AN,26,560066,201,233,131,0,ADLD,690521,2016-09-01,2016-08-31,2018-03-14,5001,2018-03-31,16
3049195,AJ,25,560037,308,233,131,A,ADLD,560102,2017-07-17,2017-07-17,2018-04-03,4460,2018-04-07,10
3060410,AJ,23,400001,233,233,131,A,ADLD,411023,2017-06-14,2017-06-12,2018-04-06,4398,2018-04-09,10
2970038,C,1,400059,233,233,131,A,ADLD,400013,2018-01-17,2017-01-20,2018-03-11,4545,2018-03-25,24
3028707,AJ,27,110034,233,233,228,A,ADLD,110025,2018-02-21,2017-08-08,2018-03-28,4388,2018-04-08,11
3066461,C,1,400059,233,233,228,A,ADLD,400604,2018-01-29,2017-10-31,2018-04-08,4545,2018-04-11,8
3062845,AN,21,110015,233,233,131,B,ADLD,132001,2017-10-23,2017-10-21,2018-04-07,4580,2018-04-11,10
3043388,C,8,700064,233,233,131,A,ADLD,700135,2017-05-30,2017-05-30,2018-03-31,4511,2018-04-05,15
3072233,AN,22,400104,233,233,131,B,ADLD,462008,2017-04-20,2018-04-24,2018-04-10,4581,2018-04-18,9
3053871,AJ,6,160059,233,233,228,C,ADLD,142001,2018-02-27,2016-05-17,2018-04-04,4437,2018-04-16,12
3076998,AJ,27,110034,233,233,131,A,ADLD,110092,2017-07-04,2017-06-28,2018-04-12,4388,2018-04-18,10
3066671,AJ,27,110034,308,233,228,A,ADLD,110059,2018-02-05,2017-07-19,2018-04-09,4388,2018-04-21,7
2904813,AN,2,110018,233,245,131,A,ADLD,110003,2017-07-24,2017-07-22,2018-02-24,4147,2018-02-26,11
3066690,AN,22,400104,233,245,131,B,ADLD,390011,2017-04-19,2017-04-18,2018-04-09,4581,2018-04-10,8
2838680,AN,4,600024,233,233,131,A,ADLD,600036,2017-05-15,2017-05-13,2018-02-04,4490,2018-02-09,7
2950534,AN,21,110015,233,233,131,C,ADLD,143505,2017-06-26,2018-03-16,2018-03-07,4580,2018-03-09,10
2970659,AN,6,160059,233,233,131,B,ADLD,160017,2017-06-24,2017-05-23,2018-03-12,4673,2018-03-14,12
2919577,C,8,700064,233,233,131,A,ADLD,700018,2016-12-02,2016-11-25,2018-02-27,4500,2018-03-02,46
2896495,AM,7,500004,233,233,131,B,ADLD,520015,2018-01-08,2018-01-08,2018-02-22,4475,2018-03-05,14
2959786,C,17,800001,233,233,228,A,ADLD,800009,2017-09-09,2017-08-25,2018-03-09,4409,2018-03-15,13
2978346,C,5,380009,233,233,228,A,ADLD,380008,2018-02-26,2017-07-14,2018-03-14,4546,2018-03-18,11
3041288,AJ,23,400001,233,233,131,A,ADLD,400015,2017-06-09,2017-06-09,2018-03-31,4398,2018-04-03,16
3001561,AE,1,400059,233,233,131,B,ADLD,423109,2017-04-22,2017-04-22,2018-03-20,4015,2018-04-08,18
3085685,S,3,560011,308,233,131,A,ADLD,560012,2017-06-27,2017-06-19,2018-04-15,4400,2018-04-18,8
2885716,AN,4,600024,233,233,131,A,ADLD,600006,2018-01-08,2018-01-08,2018-02-19,4490,2018-02-21,7
2858843,AN,22,400104,233,233,131,C,ADLD,403103,2018-02-05,2018-02-02,2018-02-10,4581,2018-02-17,12
2889012,AA,2,110018,233,233,228,A,ADLD,110062,2018-01-30,2017-12-31,2018-02-20,4150,2018-02-22,9
2900468,AN,8,700064,233,233,131,C,ADLD,761020,2017-09-02,2017-08-29,2018-02-23,4508,2018-03-19,12
3039684,AN,7,500004,233,233,131,A,ADLD,500081,2017-05-29,2017-05-27,2018-03-30,4403,2018-04-03,4
3040002,AN,17,800001,233,233,131,B,ADLD,803101,2017-04-05,2017-04-03,2018-03-30,4538,2018-04-04,8
3025578,J,2,110018,233,233,131,B,ADLD,847211,2018-02-25,2017-12-26,2018-03-27,5138,2018-04-02,17
2888839,C,3,560011,233,245,131,A,ADLD,560068,2017-03-08,2017-02-25,2018-02-20,4461,2018-03-06,17
2851166,AN,22,400104,233,233,131,A,ADLD,411057,2016-03-31,2016-03-01,2018-02-08,4581,2018-02-10,7
2883505,S,2,110018,233,233,131,A,ADLD,110049,2017-11-19,2017-09-22,2018-02-18,4150,2018-03-01,13
2934429,AN,22,400104,233,233,131,B,ADLD,394221,2017-07-13,2017-07-10,2018-03-03,4581,2018-03-16,11
2994608,H,1,400059,233,233,131,A,ADLD,411057,2018-01-20,2018-01-01,2018-03-19,4011,2018-03-20,10
3037931,AN,5,380009,201,233,131,D,ADLD,362570,2017-06-24,2017-06-19,2018-03-30,4039,2018-04-05,8
3048938,AN,22,400104,233,233,131,B,ADLD,412207,2018-02-20,2018-01-23,2018-04-03,4581,2018-04-07,13
2890071,C,3,560011,233,233,131,A,ADLD,560053,2017-11-23,2017-11-23,2018-02-20,4461,2018-02-22,28
2994779,C,6,160059,233,233,131,C,ADLD,144602,2017-10-07,2017-10-04,2018-03-19,4549,2018-03-23,15
3077655,AJ,8,700064,233,233,131,A,ADLD,700072,2017-06-05,2017-05-05,2018-04-12,4499,2018-04-15,8
2991187,AJ,27,110034,201,201,131,0,ADLD,341001,2018-01-04,2017-12-22,2018-03-17,4407,2018-03-24,20
2974043,C,2,110018,233,233,131,B,ADLD,180005,2018-01-09,2017-08-09,2018-03-13,4091,2018-03-13,20
2910285,AM,2,110018,233,233,131,C,ADLD,143001,2017-11-20,2017-11-20,2018-02-26,4092,2018-03-22,23
2826769,AA,6,160059,233,233,228,C,ADLD,141001,2018-01-12,2017-10-02,2018-01-31,4439,2018-02-03,16
2843932,C,3,560011,233,233,131,C,ADLD,577522,2017-12-10,2017-11-23,2018-02-06,4461,2018-02-12,14
2875254,AN,7,500004,233,233,131,D,ADLD,517247,2017-07-26,2017-07-22,2018-02-15,4403,2018-02-26,12
2957585,AJ,7,500004,233,233,228,A,ADLD,500008,2018-01-15,2017-07-13,2018-03-08,4474,2018-03-09,10
2980028,AD,7,500004,233,233,228,A,ADLD,500068,2018-01-31,2016-03-10,2018-03-14,4540,2018-03-15,14
2972313,C,6,160059,233,233,228,B,ADLD,144004,2018-02-15,2017-10-09,2018-03-12,4549,2018-03-19,11
2979914,AJ,23,400001,233,233,228,B,ADLD,385135,2018-02-26,2017-08-30,2018-03-14,4398,2018-04-04,16
2857287,AJ,7,500004,233,233,228,A,ADLD,500072,2017-12-28,2017-11-20,2018-02-09,4474,2018-02-12,9
2861860,C,2,110018,233,233,228,A,ADLD,122001,2018-01-10,2017-09-29,2018-02-12,4550,2018-02-15,12
2872787,AB,1,400059,233,233,131,A,ADLD,700026,2018-01-08,2018-01-02,2018-02-15,4505,2018-02-20,13
2944368,AN,21,110015,233,233,131,A,ADLD,122001,2017-06-09,2017-05-23,2018-03-06,4580,2018-03-10,12
2959649,AJ,8,700064,233,233,131,A,ADLD,700026,2017-05-31,2017-05-31,2018-03-09,4499,2018-03-19,11
3012225,C,2,110018,233,233,228,A,ADLD,122001,2018-02-07,2016-04-05,2018-03-23,4550,2018-04-03,8
2941099,AB,1,400059,233,233,131,A,ADLD,122001,2018-02-08,2018-01-21,2018-03-05,4390,2018-03-09,32
3043380,C,4,600024,233,233,131,A,ADLD,600130,2017-11-19,2017-11-19,2018-03-31,4483,2018-04-03,13
3043380,C,4,600024,0,233,131,A,ADLD,600130,2017-11-19,2017-11-19,2018-03-31,4483,2018-04-03,13
